"orden","n_comp","fecha_emision","cod_cliente","figura","importe","bonif_sin_imp","imp_gravado","imp_exento","imp_iva","montib","gastadmi","boniflibro","bonifcosme","bonifpract","porclider","boniflider","bonifivadic","zona"
287,"B0000301259200","2021-10-27",2206732,2,3820.65,629.97,3157.56,0.0,663.09,142.09,"80.78",0.0,"105.00","524.97","","0.00",0.0,22
288,"B0000301259201","2021-10-27",2206734,2,4321.29,419.99,3571.31,0.0,749.98,160.71,"91.37",0.0,"50.00","369.99","","0.00",0.0,22
289,"B0000301259202","2021-10-27",2206744,2,5369.95,1363.47,4437.98,0.0,931.98,199.71,"113.54",0.0,"896.98","466.49","","0.00",0.0,22
290,"B0000301259203","2021-10-27",2206811,2,2757.23,410.98,2278.7,0.0,478.53,102.54,"58.30",0.0,"303.99","107.00","","0.00",0.0,22
291,"B0000301259204","2021-10-27",2206815,2,7787.0,2237.46,6435.53,0.0,1351.46,289.6,"164.64",0.0,"1590.98","646.48","","0.00",0.0,22
292,"B0000301259205","2021-10-27",2211936,2,2964.65,327.99,2450.12,0.0,514.53,110.26,"62.68",0.0,"60.00","267.99","","0.00",0.0,22
293,"B0000301259206","2021-10-27",2212010,2,3295.62,503.99,2723.65,0.0,571.97,0.0,"69.68",0.0,"365.99","137.99","","0.00",0.0,22
294,"B0000301259207","2021-10-27",2212011,2,5059.85,1196.96,4181.7,0.0,878.16,188.18,"106.98",0.0,"704.98","491.98","","0.00",0.0,22
295,"B0000301259208","2021-10-27",2212019,2,4453.56,880.47,3680.63,0.0,772.93,165.63,"94.16",0.0,"344.99","535.48","","0.00",0.0,22
296,"B0000301259209","2021-10-27",2212023,2,4490.82,953.97,3711.42,0.0,779.4,167.01,"94.95",0.0,"512.98","440.98","","0.00",0.0,22
297,"B0000301259210","2021-10-27",2212402,2,5602.32,1025.97,4630.02,0.0,972.3,208.35,"118.45",0.0,"254.99","770.97","","0.00",0.0,22
298,"B0000301259211","2021-10-27",2218101,2,4102.11,754.47,3390.17,0.0,711.94,152.56,"86.73",0.0,"233.99","520.48","","0.00",0.0,22
299,"B0000301259212","2021-10-27",2218112,2,2999.35,473.99,2478.8,0.0,520.55,111.55,"63.42",0.0,"315.99","157.99","","0.00",0.0,22
300,"B0000301259213","2021-10-27",2218115,10,10537.1,2240.44,7880.86,0.0,2656.24,354.64,"222.79",0.0,"861.98","1378.46","","0.00",1001.26,22
301,"B0000301259214","2021-10-27",2218130,2,3484.64,528.99,2879.87,0.0,604.77,129.59,"73.68",0.0,"373.99","155.00","","0.00",0.0,22
302,"B0000301259215","2021-10-27",2218146,10,10269.88,2406.93,7681.0,0.0,2588.88,345.64,"217.14",0.0,"1179.97","1226.96","","0.00",975.87,22
303,"B0000301259216","2021-10-27",2218148,2,3042.74,601.47,2514.66,0.0,528.08,113.16,"64.33",0.0,"284.99","316.48","","0.00",0.0,22
304,"B0000301259217","2021-10-27",2225214,2,4150.71,806.98,3430.34,0.0,720.37,154.37,"87.76",0.0,"743.99","63.00","","0.00",0.0,22
305,"B0000301259218","2021-10-27",2225221,2,4178.25,929.97,3453.1,0.0,725.15,155.39,"88.34",0.0,"509.99","419.98","","0.00",0.0,22
306,"B0000301259219","2021-10-27",2225229,2,3589.84,565.99,2966.81,0.0,623.03,133.51,"75.90",0.0,"365.99","200.00","","0.00",0.0,22
307,"B0000301259220","2021-10-27",2225945,2,3788.02,561.98,3130.59,0.0,657.42,140.88,"80.09",0.0,"373.99","187.99","","0.00",0.0,22
308,"B0000301259221","2021-10-27",2226177,2,4782.05,678.99,3952.11,0.0,829.94,177.84,"101.11",0.0,"389.99","288.99","","0.00",0.0,22
311,"B0000301259224","2021-10-27",2231705,10,11214.82,3021.9,8387.73,0.0,2827.08,377.45,"237.12",0.0,"2004.94","1016.96","","0.00",1065.66,22
312,"B0000301259225","2021-10-27",2232210,2,4967.97,666.98,4105.76,0.0,862.21,184.76,"105.04",0.0,"331.99","335.00","","0.00",0.0,22
313,"B0000301259226","2021-10-27",2232453,2,9249.14,2275.9,7643.92,0.0,1605.22,343.98,"195.56",0.0,"1204.96","1070.93","","0.00",0.0,22
314,"B0000301259227","2021-10-27",2232823,2,2865.55,314.99,2368.22,0.0,497.33,106.57,"60.59",0.0,"160.00","155.00","","0.00",0.0,22
315,"B0000301259228","2021-10-27",2237103,2,5645.29,1253.97,4665.53,0.0,979.76,209.95,"119.36",0.0,"629.98","623.99","","0.00",0.0,22
316,"B0000301259229","2021-10-27",2237162,2,4045.5,559.99,3343.39,0.0,702.11,150.45,"85.54",0.0,"319.99","240.00","","0.00",0.0,22
317,"B0000301259230","2021-10-27",2237190,2,4303.9,776.97,3556.94,0.0,746.96,160.06,"91.00",0.0,"212.99","563.98","","0.00",0.0,22
318,"B0000301259231","2021-10-27",2237192,2,3227.18,510.99,2667.09,0.0,560.09,120.02,"68.23",0.0,"391.99","118.99","","0.00",0.0,22
319,"B0000301259232","2021-10-27",2237918,2,5638.07,1280.96,4659.56,0.0,978.51,209.68,"119.21",0.0,"677.98","602.98","","0.00",0.0,22
320,"B0000301259233","2021-10-27",2242436,2,6131.0,1258.46,5066.94,0.0,1064.06,228.01,"129.63",0.0,"494.99","763.48","","0.00",0.0,22
321,"B0000301259234","2021-10-27",2242443,2,3111.72,563.98,2571.67,0.0,540.05,115.72,"65.79",0.0,"200.99","362.98","","0.00",0.0,22
322,"B0000301259235","2021-10-27",2242444,2,3856.91,574.47,3187.53,0.0,669.38,143.44,"81.55",0.0,"0.00","574.47","","0.00",0.0,22
323,"B0000301259236","2021-10-27",2242825,2,5433.78,890.98,4490.73,0.0,943.05,202.08,"114.89",0.0,"75.00","815.98","","0.00",0.0,22
324,"B0000301259237","2021-10-27",2243396,2,6921.13,1164.96,5719.94,0.0,1201.19,257.4,"146.34",0.0,"52.00","1112.96","","0.00",0.0,22
325,"B0000301259238","2021-10-27",2243400,2,2478.4,313.99,2048.26,0.0,430.14,92.17,"52.40",0.0,"183.99","130.00","","0.00",0.0,22
327,"B0000301259240","2021-10-27",2245127,2,5780.62,1261.47,4777.37,0.0,1003.25,214.98,"122.22",0.0,"602.98","658.49","","0.00",0.0,22
