orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
398,"B0000301262676","2021-10-27",22119612,2,5761.22,1300.47,4761.34,0.00,999.88,0.00000000000,"121.81",0.00,"674.98","625.49","","0.00","0.00",221
399,"B0000301262677","2021-10-27",22119639,10,11473.81,2768.42,8581.44,0.00,2892.37,257.44000000000,"242.59",0.00,"1413.96","1354.46","","0.00","1090.27",221
400,"B0000301262678","2021-10-27",22119655,2,4832.59,1099.47,3993.87,0.00,838.71,0.00000000000,"102.18",0.00,"605.98","493.49","","0.00","0.00",221
401,"B0000301262679","2021-10-27",22119663,10,10606.48,2537.42,7932.75,0.00,2673.73,237.98000000000,"224.26",0.00,"1302.96","1234.46","","0.00","1007.86",221
402,"B0000301262680","2021-10-27",22119680,2,9101.22,2070.94,7521.67,0.00,1579.55,0.00000000000,"192.43",0.00,"921.97","1148.97","","0.00","0.00",221
403,"B0000301262681","2021-10-27",22119701,2,7466.30,2101.47,6170.49,0.00,1295.80,0.00000000000,"157.86",0.00,"1535.97","565.49","","0.00","0.00",221
404,"B0000301262682","2021-10-27",22119850,2,3546.94,737.98,2931.36,0.00,615.59,0.00000000000,"74.99",0.00,"737.98","0.00","","0.00","0.00",221
405,"B0000301262683","2021-10-27",22119884,2,4295.75,1034.97,3550.20,0.00,745.54,0.00000000000,"90.83",0.00,"653.98","380.99","","0.00","0.00",221
406,"B0000301262684","2021-10-27",22124187,2,4893.38,1829.95,4044.12,0.00,849.26,0.00000000000,"103.46",0.00,"1829.95","0.00","","0.00","0.00",221
407,"B0000301262685","2021-10-27",22180362,2,8319.17,2156.43,6875.35,0.00,1443.82,0.00000000000,"175.89",0.00,"1395.97","760.47","","0.00","0.00",221
408,"B0000301262686","2021-10-27",22180451,2,8745.28,1879.46,7227.50,0.00,1517.78,0.00000000000,"184.90",0.00,"782.98","1096.48","","0.00","0.00",221
409,"B0000301262687","2021-10-27",22180508,2,6046.76,720.98,4997.33,0.00,1049.44,0.00000000000,"127.85",0.00,"309.99","410.99","","0.00","0.00",221
410,"B0000301262688","2021-10-27",22180680,2,2903.33,287.99,2399.44,0.00,503.88,0.00000000000,"61.39",0.00,"0.00","287.99","","0.00","0.00",221
411,"B0000301262689","2021-10-27",22180770,2,7222.58,1499.96,5969.07,0.00,1253.51,0.00000000000,"152.71",0.00,"584.98","914.98","","0.00","0.00",221
412,"B0000301262690","2021-10-27",22180788,2,7167.36,2133.93,5923.44,0.00,1243.92,0.00000000000,"151.54",0.00,"1569.96","563.98","","0.00","0.00",221
413,"B0000301262691","2021-10-27",22180850,2,3533.61,650.97,2920.34,0.00,613.27,0.00000000000,"74.71",0.00,"224.99","425.98","","0.00","0.00",221
414,"B0000301262692","2021-10-27",22180885,2,2802.17,296.99,2315.84,0.00,486.33,0.00000000000,"59.25",0.00,"90.00","206.99","","0.00","0.00",221
415,"B0000301262693","2021-10-27",22181083,2,6425.75,1769.95,5310.54,0.00,1115.21,0.00000000000,"135.86",0.00,"1277.96","491.99","","0.00","0.00",221
416,"B0000301262694","2021-10-27",22181091,2,3849.34,391.99,3181.27,0.00,668.07,0.00000000000,"81.39",0.00,"56.00","335.99","","0.00","0.00",221
